image_id,title,keyword,source_website,image_url,local_file_path
pinterest_business environment_113,an office building with many windows and landscaping,business environment,Pinterest,https://i.pinimg.com/originals/0c/22/70/0c2270560799cb02bb737d0459b948de.jpg,E:\python work\cora-data\photos2\pinterest_business environment_113.jpg
pinterest_business environment_114,two people working on a laptop computer at a desk with papers and plants in front of them,business environment,Pinterest,https://i.pinimg.com/originals/7e/86/c0/7e86c0b20a1f1681ca964d747988ec27.jpg,E:\python work\cora-data\photos2\pinterest_business environment_114.jpg
pinterest_business environment_115,an open tablet computer sitting on top of a wooden table next to a laptop keyboard,business environment,Pinterest,https://i.pinimg.com/originals/e0/2c/4b/e02c4b5d904a245b56b8b4d3649773a2.webp,E:\python work\cora-data\photos2\pinterest_business environment_115.jpg
pinterest_business environment_116,two hands are holding each other in front of a cityscape with skyscrapers,business environment,Pinterest,https://i.pinimg.com/originals/04/98/38/049838b75f1770b916da91f56058bc95.jpg,E:\python work\cora-data\photos2\pinterest_business environment_116.jpg
pinterest_business environment_117,a man's face is peeking out from the middle of a row of cubicles,business environment,Pinterest,https://i.pinimg.com/originals/7d/9d/fe/7d9dfe8e20cc7a41858a95fdde9c324a.jpg,E:\python work\cora-data\photos2\pinterest_business environment_117.jpg
pinterest_business environment_118,an office with wooden tables and stools in the foreground is a bar area,business environment,Pinterest,https://i.pinimg.com/originals/18/a3/b8/18a3b8fdb101588d06a52509e0d57d4f.jpg,E:\python work\cora-data\photos2\pinterest_business environment_118.jpg
pinterest_business environment_119,there are many tables and chairs in the room,business environment,Pinterest,https://i.pinimg.com/originals/d8/58/34/d858348683bf8664552dd49f2b1044a5.jpg,E:\python work\cora-data\photos2\pinterest_business environment_119.jpg
pinterest_business environment_120,group of people standing in an office lobby looking out at the cityscape and skyscrapers,business environment,Pinterest,https://i.pinimg.com/originals/bf/54/80/bf548004e191d8ff600c8e37fbdc417d.jpg,E:\python work\cora-data\photos2\pinterest_business environment_120.jpg
pinterest_business environment_121,a man in a business suit is touching the cityscape with his finger and pointing to it,business environment,Pinterest,https://i.pinimg.com/originals/89/58/67/895867d778a481b414b26eeb11e557eb.jpg,E:\python work\cora-data\photos2\pinterest_business environment_121.jpg
pinterest_business environment_122,the top ten green business models,business environment,Pinterest,https://i.pinimg.com/originals/df/db/49/dfdb49c5522c99252c812111028eb066.png,E:\python work\cora-data\photos2\pinterest_business environment_122.jpg
pinterest_business environment_123,contemporary office design,business environment,Pinterest,https://i.pinimg.com/originals/0d/09/eb/0d09eb1f9a3db43d3e73e27acd77bf5f.webp,E:\python work\cora-data\photos2\pinterest_business environment_123.jpg
pinterest_business environment_124,people are sitting at tables in an open air library with bookshelves and plants,business environment,Pinterest,https://i.pinimg.com/originals/71/67/9d/71679df974cd3afae2c79302d3f2f633.png,E:\python work\cora-data\photos2\pinterest_business environment_124.jpg
pinterest_business environment_125,"people are sitting at tables and eating in the large open space with high ceilings, glass windows, and lots of seating",business environment,Pinterest,https://i.pinimg.com/originals/b1/09/81/b1098166065fb9c2f7475ec252fea036.jpg,E:\python work\cora-data\photos2\pinterest_business environment_125.jpg
pinterest_business environment_126,a group of people sitting around a table in front of a blackboard with business plan written on it,business environment,Pinterest,https://i.pinimg.com/originals/1a/c9/25/1ac9253ba4768ccb45a1ef2d33ceb729.jpg,E:\python work\cora-data\photos2\pinterest_business environment_126.jpg
pinterest_business environment_127,a group of business people sitting around a conference table with laptops and tablet computers,business environment,Pinterest,https://i.pinimg.com/originals/e3/be/cb/e3becbe14690710257533b92d61c4503.jpg,E:\python work\cora-data\photos2\pinterest_business environment_127.jpg
pinterest_business environment_128,an office cubicle with glass walls and plants on the desks in front of it,business environment,Pinterest,https://i.pinimg.com/originals/dc/a1/74/dca17418ab8dfac8d8e1ed0dc05fa0b3.jpg,E:\python work\cora-data\photos2\pinterest_business environment_128.jpg
pinterest_business environment_129,a group of business people sitting around a table,business environment,Pinterest,https://i.pinimg.com/originals/44/f6/3a/44f63ae73f159f09869962cbea43b56f.jpg,E:\python work\cora-data\photos2\pinterest_business environment_129.jpg
pinterest_business environment_130,a woman standing in front of a projection screen giving a presentation to people sitting at a table,business environment,Pinterest,https://i.pinimg.com/originals/87/3d/2c/873d2c283d890699fcf8e6bcd67daceb.webp,E:\python work\cora-data\photos2\pinterest_business environment_130.jpg
pinterest_business environment_131,"the collage shows several different types of buildings and windmills, including one with trees",business environment,Pinterest,https://i.pinimg.com/originals/37/56/1d/37561d05483da8858175599a7bcac500.jpg,E:\python work\cora-data\photos2\pinterest_business environment_131.jpg
pinterest_business environment_132,a person's hand holding a green globe with leaves on it in front of trees,business environment,Pinterest,https://i.pinimg.com/originals/fd/80/64/fd8064aecf66f7da87da1da98536f565.jpg,E:\python work\cora-data\photos2\pinterest_business environment_132.jpg
pinterest_business environment_133,three photos of people in an office setting with green walls and trees on the wall,business environment,Pinterest,https://i.pinimg.com/originals/b7/eb/b5/b7ebb57d2e789c6e3b1cd2efc19865c4.jpg,E:\python work\cora-data\photos2\pinterest_business environment_133.jpg
pinterest_business environment_134,a group of people sitting at desks in front of computer monitors and laptops,business environment,Pinterest,https://i.pinimg.com/originals/c8/b6/33/c8b6337757992b2d470611736191923c.jpg,E:\python work\cora-data\photos2\pinterest_business environment_134.jpg
pinterest_business environment_135,a group of people sitting around a conference table with laptops and papers in front of them,business environment,Pinterest,https://i.pinimg.com/originals/ce/17/b0/ce17b01e9b60d7fbe9cb3c5612ab0642.jpg,E:\python work\cora-data\photos2\pinterest_business environment_135.jpg
pinterest_business environment_136,contemporary office design,business environment,Pinterest,https://i.pinimg.com/originals/f4/fa/fc/f4fafc88069b74f33bff8b60d48d524a.webp,E:\python work\cora-data\photos2\pinterest_business environment_136.jpg
pinterest_business environment_137,contemporary office design,business environment,Pinterest,https://i.pinimg.com/originals/7a/a8/8c/7aa88c721777c92aa5a4aa3535f8df90.webp,E:\python work\cora-data\photos2\pinterest_business environment_137.jpg
pinterest_business environment_138,two people shaking hands over papers on a desk,business environment,Pinterest,https://i.pinimg.com/originals/89/08/89/89088922343987f57a2322baab48e0de.png,E:\python work\cora-data\photos2\pinterest_business environment_138.jpg
pinterest_business environment_139,a woman sitting at a desk in an office cubicle,business environment,Pinterest,https://i.pinimg.com/originals/6c/b7/1a/6cb71af27e87031da14132b201708ef6.jpg,E:\python work\cora-data\photos2\pinterest_business environment_139.jpg
pinterest_business environment_140,a man in a business suit pointing to an upward arrow,business environment,Pinterest,https://i.pinimg.com/originals/20/3f/ea/203fea4f3b84eb0afcd5fd604af27ab8.jpg,E:\python work\cora-data\photos2\pinterest_business environment_140.jpg
pinterest_business environment_141,an office lobby with modern furniture and large windows,business environment,Pinterest,https://i.pinimg.com/originals/a4/c8/ce/a4c8ce896ba6a77b103e119b52d2e7c3.jpg,E:\python work\cora-data\photos2\pinterest_business environment_141.jpg
pinterest_business environment_142,an office filled with lots of desks and chairs next to lamps on the ceiling,business environment,Pinterest,https://i.pinimg.com/originals/f0/27/fe/f027fea3351eaa67e295d33c17821c59.jpg,E:\python work\cora-data\photos2\pinterest_business environment_142.jpg
pinterest_business environment_143,an artist's rendering of the inside of a building with people sitting at tables,business environment,Pinterest,https://i.pinimg.com/originals/a3/85/b1/a385b181ce9fb9104e689646515a3f5d.jpg,E:\python work\cora-data\photos2\pinterest_business environment_143.jpg
pinterest_business environment_144,an open laptop computer sitting on top of a table next to papers and other items,business environment,Pinterest,https://i.pinimg.com/originals/99/ef/55/99ef55f5a90e689f0a458a08fc3b563f.png,E:\python work\cora-data\photos2\pinterest_business environment_144.jpg
pinterest_business environment_145,"workspace, office",business environment,Pinterest,https://i.pinimg.com/originals/7d/56/d2/7d56d26c251cefa7dd19961552569899.jpg,E:\python work\cora-data\photos2\pinterest_business environment_145.jpg
pinterest_business environment_146,"an office with desks and plants in the middle of it, surrounded by large windows",business environment,Pinterest,https://i.pinimg.com/originals/29/1d/96/291d961e3b6d73eedb3d3f5d7e4ea383.png,E:\python work\cora-data\photos2\pinterest_business environment_146.jpg
pinterest_business environment_147,two people sitting at a table in front of some plants and potted greenery,business environment,Pinterest,https://i.pinimg.com/originals/18/60/4f/18604fead3fb62d91d246c2875a350a5.jpg,E:\python work\cora-data\photos2\pinterest_business environment_147.jpg
pinterest_business environment_148,an office with a desk and chair in front of a green wall that has plants growing on it,business environment,Pinterest,https://i.pinimg.com/originals/26/56/21/265621c6c307ceea9db61ba5ffda7055.jpg,E:\python work\cora-data\photos2\pinterest_business environment_148.jpg
pinterest_business environment_149,people are sitting at desks in an open area with large windows and hanging lights,business environment,Pinterest,https://i.pinimg.com/originals/4b/46/db/4b46db92c50e694ad287765c35f2f49c.png,E:\python work\cora-data\photos2\pinterest_business environment_149.jpg
pinterest_business environment_150,the interior of an office building with plants and lights,business environment,Pinterest,https://i.pinimg.com/originals/8d/42/46/8d4246500a48b609c303663cb0fe3e0d.jpg,E:\python work\cora-data\photos2\pinterest_business environment_150.jpg
pinterest_business environment_151,people are sitting at tables and working in an open room with large windows that look out onto the city,business environment,Pinterest,https://i.pinimg.com/originals/68/65/c9/6865c9e73f4b4a6c65d94349855ca3c3.jpg,E:\python work\cora-data\photos2\pinterest_business environment_151.jpg
pinterest_business environment_152,an indoor seating area with plants and tables,business environment,Pinterest,https://i.pinimg.com/originals/3b/f9/a8/3bf9a815efc87607824dbdaad9b5b685.jpg,E:\python work\cora-data\photos2\pinterest_business environment_152.jpg
pinterest_business environment_153,an office filled with plants and people working on laptops in front of large windows,business environment,Pinterest,https://i.pinimg.com/originals/9a/a5/a9/9aa5a9cb16575cc89f1a6bf32218bacf.webp,E:\python work\cora-data\photos2\pinterest_business environment_153.jpg
pinterest_business environment_154,a group of people sitting around a table with a laptop,business environment,Pinterest,https://i.pinimg.com/originals/d7/17/a9/d717a9a1c23409b91a3518f77298ec3e.png,E:\python work\cora-data\photos2\pinterest_business environment_154.jpg
pinterest_business environment_155,an artist's rendering of the interior of a building with plants growing on the walls,business environment,Pinterest,https://i.pinimg.com/originals/a2/b9/95/a2b9957ce3b10f2735531a66ec40faba.jpg,E:\python work\cora-data\photos2\pinterest_business environment_155.jpg
pinterest_business environment_156,a man standing in front of a desk with a green recyclement on it,business environment,Pinterest,https://i.pinimg.com/originals/d0/e6/8f/d0e68f8017a5e6f0996cc0ba8ddfe753.webp,E:\python work\cora-data\photos2\pinterest_business environment_156.jpg
pinterest_business environment_157,people are sitting on benches in front of an office building with plants and trees around them,business environment,Pinterest,https://i.pinimg.com/originals/ac/f2/d1/acf2d116e4b101f34941d4d290a346cb.jpg,E:\python work\cora-data\photos2\pinterest_business environment_157.jpg
pinterest_business environment_158,an office with a view of the city,business environment,Pinterest,https://i.pinimg.com/originals/e6/5e/18/e65e188effb82db9eaa1ba43378aa28e.jpg,E:\python work\cora-data\photos2\pinterest_business environment_158.jpg
pinterest_business environment_159,people are sitting in hammocks and using laptops inside an office building with green carpeted flooring,business environment,Pinterest,https://i.pinimg.com/originals/26/d1/25/26d12564f9b28073e8ede5b6cb7f13e6.jpg,E:\python work\cora-data\photos2\pinterest_business environment_159.jpg
pinterest_business environment_160,a person typing on a laptop keyboard with icons coming out of it and the words esg above them,business environment,Pinterest,https://i.pinimg.com/originals/b5/59/8a/b5598a5fa4dc101a0b4e64d98ea1138f.png,E:\python work\cora-data\photos2\pinterest_business environment_160.jpg
pinterest_business environment_161,"an office with multiple desks and chairs in the center, along with planters",business environment,Pinterest,https://i.pinimg.com/originals/f1/da/78/f1da78ea5ccb375563b14925cdeaaf0f.jpg,E:\python work\cora-data\photos2\pinterest_business environment_161.jpg
pinterest_business environment_162,an office cubicle filled with computers and people working on their laptops in it,business environment,Pinterest,https://i.pinimg.com/originals/b3/55/20/b3552085d5ac83041a21b6c57b7d4686.jpg,E:\python work\cora-data\photos2\pinterest_business environment_162.jpg
pinterest_business environment_163,several people sitting at a table with laptops and notebooks in front of them,business environment,Pinterest,https://i.pinimg.com/originals/c8/16/1b/c8161b685b3848fe8804be950ddbd02b.png,E:\python work\cora-data\photos2\pinterest_business environment_163.jpg
pinterest_business environment_164,a group of people sitting around a table in front of large windows with skyscrapers,business environment,Pinterest,https://i.pinimg.com/originals/23/92/41/239241cd4fe6bb624a01fabf551902a7.webp,E:\python work\cora-data\photos2\pinterest_business environment_164.jpg
pinterest_business environment_165,online business tips,business environment,Pinterest,https://i.pinimg.com/originals/62/73/49/627349c90261eb59bc99fe27ad5c9be1.jpg,E:\python work\cora-data\photos2\pinterest_business environment_165.jpg
pinterest_business environment_166,"an office with glass walls and wooden flooring is pictured in this image, there are many chairs around the desks",business environment,Pinterest,https://i.pinimg.com/originals/0d/b3/d2/0db3d2d15b86e1ca9616cd454c562b10.jpg,E:\python work\cora-data\photos2\pinterest_business environment_166.jpg
pinterest_business environment_167,an info poster showing the different types of buildings,business environment,Pinterest,https://i.pinimg.com/originals/72/b0/e3/72b0e3a5d44715cd947ce5cdea0a955c.png,E:\python work\cora-data\photos2\pinterest_business environment_167.jpg
pinterest_business environment_168,two women are writing on a wall with post it notes attached to the wall and holding their hands in front of them,business environment,Pinterest,https://i.pinimg.com/originals/d3/d4/a8/d3d4a80698bc72d3b603ad65459c65f2.jpg,E:\python work\cora-data\photos2\pinterest_business environment_168.jpg
pinterest_business environment_169,two business people shaking hands in front of a map,business environment,Pinterest,https://i.pinimg.com/originals/bd/da/19/bdda19cdc6d26619f533c00db366be8b.jpg,E:\python work\cora-data\photos2\pinterest_business environment_169.jpg
pinterest_business environment_170,Neuroarchitecture Informed Office Design - 30 Interior Design Major Ideas for Students & Pros,business environment,Pinterest,https://i.pinimg.com/originals/44/79/3f/44793f91b509bafef52dcf0f99a5ee09.jpg,E:\python work\cora-data\photos2\pinterest_business environment_170.jpg
pinterest_business environment_171,the interior of an office building with lots of plants and benches in front of it,business environment,Pinterest,https://i.pinimg.com/originals/32/80/c0/3280c04a7f26b20a3b916d3f2cbe3212.jpg,E:\python work\cora-data\photos2\pinterest_business environment_171.jpg
pinterest_business environment_172,a group of people sitting at a table with a white board in front of them,business environment,Pinterest,https://i.pinimg.com/originals/93/38/e6/9338e6a076b924a46139bfad5bf66ff7.jpg,E:\python work\cora-data\photos2\pinterest_business environment_172.jpg
pinterest_business environment_173,an artist's rendering of a cafeteria with people working on their laptops,business environment,Pinterest,https://i.pinimg.com/originals/b9/14/e9/b914e9026e6723f7c6741b2e7cea7358.jpg,E:\python work\cora-data\photos2\pinterest_business environment_173.jpg
pinterest_business environment_174,"an office with modern furniture and decor in the center, including round tables and couches",business environment,Pinterest,https://i.pinimg.com/originals/be/a9/56/bea956307b171d6285a355301773402c.jpg,E:\python work\cora-data\photos2\pinterest_business environment_174.jpg
pinterest_business environment_175,an office filled with lots of desks and plants in front of large open windows,business environment,Pinterest,https://i.pinimg.com/originals/b6/b2/ef/b6b2ef91c0ce09e4970393ce4783a6ac.jpg,E:\python work\cora-data\photos2\pinterest_business environment_175.jpg
pinterest_business environment_176,", ",business environment,Pinterest,https://i.pinimg.com/originals/7f/b5/34/7fb534a17f18ce55211709414585c664.jpg,E:\python work\cora-data\photos2\pinterest_business environment_176.jpg
pinterest_business environment_177,an office with plants and couches in it,business environment,Pinterest,https://i.pinimg.com/originals/8d/a2/18/8da2184d227361b6fd3655168c215207.jpg,E:\python work\cora-data\photos2\pinterest_business environment_177.jpg
pinterest_business environment_178,the interior of a shopping mall with plants growing on the ceiling,business environment,Pinterest,https://i.pinimg.com/originals/5b/5d/32/5b5d324a00b83e42c3e896ce67fbae2b.jpg,E:\python work\cora-data\photos2\pinterest_business environment_178.jpg
pinterest_business environment_179,a group of people sitting around a table with laptops and papers in front of them,business environment,Pinterest,https://i.pinimg.com/originals/2f/12/51/2f1251bc8166b2b7108c720b5e5ecc9f.jpg,E:\python work\cora-data\photos2\pinterest_business environment_179.jpg
pinterest_business environment_180,a group of people sitting around a conference table with laptops in front of them,business environment,Pinterest,https://i.pinimg.com/originals/e1/19/74/e1197441c6d28b32e8335ff5b52d8b60.jpg,E:\python work\cora-data\photos2\pinterest_business environment_180.jpg
pinterest_business environment_181,people sitting at desks in an open office with laptops on the tables and bookshelves,business environment,Pinterest,https://i.pinimg.com/originals/a9/ee/9f/a9ee9f24e24baa317cdcfd75c3b2ca54.png,E:\python work\cora-data\photos2\pinterest_business environment_181.jpg
pinterest_business environment_182,an office with people sitting at desks in front of large windows and plants on the wall,business environment,Pinterest,https://i.pinimg.com/originals/12/5b/1d/125b1d483c4678c896a5e49adce41dd1.jpg,E:\python work\cora-data\photos2\pinterest_business environment_182.jpg
pinterest_business environment_183,a group of people sitting around a table with laptops and papers on top of it,business environment,Pinterest,https://i.pinimg.com/originals/8c/82/9c/8c829c1271f5bde47e5b5a8060376a84.jpg,E:\python work\cora-data\photos2\pinterest_business environment_183.jpg
pinterest_business environment_184,a living room filled with furniture and lots of plants,business environment,Pinterest,https://i.pinimg.com/originals/e2/ac/eb/e2aceb8cde3c1d5ac1bff63a483a7671.jpg,E:\python work\cora-data\photos2\pinterest_business environment_184.jpg
pinterest_business environment_185,two women standing in front of a whiteboard with sticky notes on it and another woman pointing to the wall,business environment,Pinterest,https://i.pinimg.com/originals/32/a3/6f/32a36f2e9a6c966e4865b9378a3d8227.jpg,E:\python work\cora-data\photos2\pinterest_business environment_185.jpg
pinterest_business environment_186,a man standing in front of a drawing on the wall with business icons above him,business environment,Pinterest,https://i.pinimg.com/originals/2e/2d/65/2e2d652a2fd6d325880ce5f63cd58759.jpg,E:\python work\cora-data\photos2\pinterest_business environment_186.jpg
pinterest_business environment_187,a group of people sitting at a table in front of an image of sydney and the opera,business environment,Pinterest,https://i.pinimg.com/originals/38/fe/03/38fe0317cc49dda88e8f877d015f201d.jpg,E:\python work\cora-data\photos2\pinterest_business environment_187.jpg
pinterest_business environment_188,a large open room with chairs and tables,business environment,Pinterest,https://i.pinimg.com/originals/6b/43/81/6b43819f81b8aff6ced70b21d8a0b2f5.jpg,E:\python work\cora-data\photos2\pinterest_business environment_188.jpg
pinterest_business environment_189,two very tall buildings in the middle of a city,business environment,Pinterest,https://i.pinimg.com/originals/ce/e3/f5/cee3f50f726a31fbd536e5d061b4ee79.jpg,E:\python work\cora-data\photos2\pinterest_business environment_189.jpg
pinterest_business environment_190,several people are holding up a light bulb,business environment,Pinterest,https://i.pinimg.com/originals/f7/4d/d4/f74dd4f7489ff05c1f53bc01c485678e.jpg,E:\python work\cora-data\photos2\pinterest_business environment_190.jpg
pinterest_business environment_191,"two people sitting at tables in front of a bookcase with a sign that reads, a business with no budget is not a expensive hobby slowly drawing your future",business environment,Pinterest,https://i.pinimg.com/originals/1e/d8/c5/1ed8c507a51d2323370d92e84feae7ef.jpg,E:\python work\cora-data\photos2\pinterest_business environment_191.jpg
pinterest_business environment_192,a woman sitting at a kitchen counter using a laptop computer,business environment,Pinterest,https://i.pinimg.com/originals/c9/ee/f0/c9eef0bfbfa3c3e1faecd0377c9e4fec.heic,E:\python work\cora-data\photos2\pinterest_business environment_192.jpg
pinterest_business environment_193,an office building with glass walls and wood paneling on the ceiling is pictured in this rendering,business environment,Pinterest,https://i.pinimg.com/originals/ca/78/49/ca7849f8cd2ebf69d1db9a643bd3d6ad.jpg,E:\python work\cora-data\photos2\pinterest_business environment_193.jpg
pinterest_business environment_194,a woman standing in front of a whiteboard with sticky notes on it and writing on the board,business environment,Pinterest,https://i.pinimg.com/originals/a9/d9/db/a9d9db7d678459301c73b7cd47eee4e5.jpg,E:\python work\cora-data\photos2\pinterest_business environment_194.jpg
pinterest_business environment_195,a person sitting in a small room with a hot tub next to an animal bed,business environment,Pinterest,https://i.pinimg.com/originals/bd/0b/16/bd0b16d3fd903bf71a5b62976d69a6fe.jpg,E:\python work\cora-data\photos2\pinterest_business environment_195.jpg
pinterest_business environment_196,a room filled with lots of colorful furniture,business environment,Pinterest,https://i.pinimg.com/originals/6b/d3/f8/6bd3f86352dfbf914e9f1f14fdc2a690.png,E:\python work\cora-data\photos2\pinterest_business environment_196.jpg
pinterest_business environment_197,a room filled with lots of furniture next to a book shelf covered in books and plants,business environment,Pinterest,https://i.pinimg.com/originals/dd/fd/d6/ddfdd6cc37c65f98b3b45cd0ac550745.jpg,E:\python work\cora-data\photos2\pinterest_business environment_197.jpg
pinterest_business environment_198,a hand is pointing at a paper with graphs on it and people standing in front of it,business environment,Pinterest,https://i.pinimg.com/originals/1f/8a/41/1f8a41e60204f8b881fb35c847ed14b3.jpg,E:\python work\cora-data\photos2\pinterest_business environment_198.jpg
pinterest_business environment_199,business doodles are arranged in the shape of a circle on a white background illustration,business environment,Pinterest,https://i.pinimg.com/originals/11/b5/4b/11b54b4bcb57017683e204fca8d74e79.jpg,E:\python work\cora-data\photos2\pinterest_business environment_199.jpg
